#n  real_time  lyapunov_exponential
0  0.000000 -inf
1  0.002500 -0.043280318953
2  0.005000 -0.060747581892
3  0.007500 -0.087122198462
4  0.010000 -0.120413770728
5  0.012500 -0.160337939101
6  0.015000 -0.206772502619
7  0.017500 -0.259308521044
8  0.020000 -0.316708008434
9  0.022500 -0.376101996901
10  0.025000 -0.432409120260
11  0.027500 -0.479555448772
12  0.030000 -0.513666332419
13  0.032500 -0.534594864707
14  0.035000 -0.544552970134
15  0.037500 -0.546374291866
16  0.040000 -0.542638408673
17  0.042500 -0.535438758840
18  0.045000 -0.526393952081
19  0.047500 -0.516735566478
20  0.050000 -0.507392028818
21  0.052500 -0.499055546448
22  0.055000 -0.492233106181
23  0.057500 -0.487274243346
24  0.060000 -0.484381657113
25  0.062500 -0.483603314605
26  0.065000 -0.484814056690
27  0.067500 -0.487686407238
28  0.070000 -0.491681842123
29  0.072500 -0.496089204169
30  0.075000 -0.500128758986
31  0.077500 -0.503100996280
32  0.080000 -0.504505952356
33  0.082500 -0.504086213221
34  0.085000 -0.501794463229
35  0.087500 -0.497726928968
36  0.090000 -0.492056063061
37  0.092500 -0.484982648818
38  0.095000 -0.476706304314
39  0.097500 -0.467409474409
40  0.100000 -0.457251428243
41  0.102500 -0.446367607227
42  0.105000 -0.434872100207
43  0.107500 -0.422861251833
44  0.110000 -0.410418385583
45  0.112500 -0.397617626668
46  0.115000 -0.384526328015
47  0.117500 -0.371207512715
48  0.120000 -0.357721582158
49  0.122500 -0.344126488646
50  0.125000 -0.330478317420
51  0.127500 -0.316831130654
52  0.130000 -0.303236644125
53  0.132500 -0.289743675694
54  0.135000 -0.276398014062
55  0.137500 -0.263242123572
56  0.140000 -0.250314689839
57  0.142500 -0.237650876360
58  0.145000 -0.225281882421
59  0.147500 -0.213234787016
60  0.150000 -0.201533424146
61  0.152500 -0.190197524011
62  0.155000 -0.179243687379
63  0.157500 -0.168685432832
64  0.160000 -0.158533430449
65  0.162500 -0.148795964265
66  0.165000 -0.139479344107
67  0.167500 -0.130588120577
68  0.170000 -0.122125259593
69  0.172500 -0.114092200488
70  0.175000 -0.106488517929
71  0.177500 -0.099311532075
72  0.180000 -0.092555415207
73  0.182500 -0.086210266824
74  0.185000 -0.080260687057
75  0.187500 -0.074684459124
76  0.190000 -0.069451068135
77  0.192500 -0.064520712336
78  0.195000 -0.059844119803
79  0.197500 -0.055363190672
80  0.200000 -0.051013149741
81  0.202500 -0.046725628848
82  0.205000 -0.042432906936
83  0.207500 -0.038072295232
84  0.210000 -0.033589992176
85  0.212500 -0.028943722984
86  0.215000 -0.024103999615
87  0.217500 -0.019054039124
88  0.220000 -0.013788390551
89  0.222500 -0.008310999007
90  0.225000 -0.002633101346
91  0.227500 0.003229079892
92  0.230000 0.009256201138
93  0.232500 0.015427456029
94  0.235000 0.021721763421
95  0.237500 0.028118618544
96  0.240000 0.034598655366
97  0.242500 0.041143887528
98  0.245000 0.047737759204
99  0.247500 0.054365009121
100  0.250000 0.061011440480
101  0.252500 0.067663658947
102  0.255000 0.074308733451
103  0.257500 0.080934021178
104  0.260000 0.087526817274
105  0.262500 0.094074307717
106  0.265000 0.100563412073
107  0.267500 0.106980796182
108  0.270000 0.113312942379
109  0.272500 0.119546235344
110  0.275000 0.125667097568
111  0.277500 0.131662187502
112  0.280000 0.137518563391
113  0.282500 0.143223913018
114  0.285000 0.148766699933
