-0.603248 206659.675417 8578498.496426 2946153.582818 36 60 1.000000 10.000000 0.000100 0.001000
-0.378336 68614.650161 5668735.530701 3454840.819337 36 60 1.000000 10.000000 0.000100 0.001000
-0.262402 44148.170567 4479565.310883 549923.228928 36 60 1.000000 10.000000 0.000100 0.001000
-0.225629 74718.210726 2479817.688629 850492.766014 36 60 1.000000 10.000000 0.000100 0.001000
-0.326926 421605.688110 34049713.913782 1300721.321463 36 60 1.000000 10.000000 0.000100 0.001000
-0.319948 30075.104579 264810.294470 535339.122262 36 60 1.000000 10.000000 0.000100 0.001000
-0.303227 48688.364042 171781.829473 167194.730103 36 60 1.000000 10.000000 0.000100 0.001000
-0.214710 79255.198290 902692.528265 38068.001310 36 60 1.000000 10.000000 0.000100 0.001000
-0.371281 631368.685690 44074842.678153 10912010.920545 36 60 1.000000 10.000000 0.000100 0.001000
-0.421177 35309.251144 1493497.613941 496237.638763 36 60 1.000000 10.000000 0.000100 0.001000
-0.231945 76593.145624 656447.554777 174184.822920 36 60 1.000000 10.000000 0.000100 0.001000
-0.360766 58614.816719 2536301.602754 2100742.649499 36 60 1.000000 10.000000 0.000100 0.001000
-0.270160 1221633.729856 7055752.465226 121507.250210 36 60 1.000000 10.000000 0.000100 0.001000
-0.326292 298752.014716 5722001.618037 10806014.069546 36 60 1.000000 10.000000 0.000100 0.001000
-0.363125 235369.413226 38461985.242585 4944091.125305 36 60 1.000000 10.000000 0.000100 0.001000
-0.257831 11309.468425 3578323.975510 502881.222811 36 60 1.000000 10.000000 0.000100 0.001000
-0.379067 31285.102052 493446.917613 123696.993316 36 60 1.000000 10.000000 0.000100 0.001000
-0.289660 687693.186848 19314845.108250 14978687.905827 36 60 1.000000 10.000000 0.000100 0.001000
-0.245379 64228.486746 2731461.231611 38234.113573 36 60 1.000000 10.000000 0.000100 0.001000
-0.322572 25759.120958 1539539.390572 996799.268877 36 60 1.000000 10.000000 0.000100 0.001000
-0.355853 20176.295973 9002978.597733 8557268.610192 36 60 1.000000 10.000000 0.000100 0.001000
-0.355744 105816.084777 225143.990579 163575.323329 36 60 1.000000 10.000000 0.000100 0.001000
-0.305455 158958.440502 13569093.390906 1968179.574566 36 60 1.000000 10.000000 0.000100 0.001000
-0.167196 91467.564646 5979206.508198 1187943.008148 36 60 1.000000 10.000000 0.000100 0.001000
-0.210164 13534.626701 21239835.127265 2910172.602215 36 60 1.000000 10.000000 0.000100 0.001000
-0.487145 113524.395874 3952497.398731 3153298.667940 36 60 1.000000 10.000000 0.000100 0.001000
-0.260986 227998.698544 808967.535823 179940.904666 36 60 1.000000 10.000000 0.000100 0.001000
-0.425715 92207.858812 982904.234842 17271.207747 36 60 1.000000 10.000000 0.000100 0.001000
-0.388833 24139.250084 225693.975719 1103409.166889 36 60 1.000000 10.000000 0.000100 0.001000
-0.538364 24961.581136 18613112.900088 775304.367625 36 60 1.000000 10.000000 0.000100 0.001000
-0.537733 157016.496079 52216199.845403 6936081.062848 36 60 1.000000 10.000000 0.000100 0.001000
-0.527386 1287357.553472 7933487.078424 5533444.213073 36 60 1.000000 10.000000 0.000100 0.001000
-0.217983 56161.300909 17686557.015809 4794455.764043 36 60 1.000000 10.000000 0.000100 0.001000
-0.487063 971709.564941 2727202.662759 1380892.380908 36 60 1.000000 10.000000 0.000100 0.001000
-0.269016 262209.907135 13627928.880202 17540976.285686 36 60 1.000000 10.000000 0.000100 0.001000
-0.327066 31390.166475 329099.159503 257139.890400 36 60 1.000000 10.000000 0.000100 0.001000
-0.385402 0.001050 0.045636 0.024791 36 60 10.000000 100.000000 0.000100 0.001000
-0.453802 0.000281 0.020037 0.007031 36 60 10.000000 100.000000 0.000100 0.001000
-0.276403 0.000164 0.049898 0.046270 36 60 10.000000 100.000000 0.000100 0.001000
-0.206696 0.000286 0.016640 0.006385 36 60 10.000000 100.000000 0.000100 0.001000
-0.398558 0.000763 0.029736 0.019206 36 60 10.000000 100.000000 0.000100 0.001000
-0.219231 0.000342 0.018095 0.008422 36 60 10.000000 100.000000 0.000100 0.001000
-0.393674 0.000331 0.018337 0.031100 36 60 10.000000 100.000000 0.000100 0.001000
-0.317005 0.000199 0.015662 0.010587 36 60 10.000000 100.000000 0.000100 0.001000
-0.381248 0.000317 0.025432 0.013796 36 60 10.000000 100.000000 0.000100 0.001000
-0.390301 0.000632 0.025359 0.024437 36 60 10.000000 100.000000 0.000100 0.001000
-0.399186 0.000425 0.013232 0.005595 36 60 10.000000 100.000000 0.000100 0.001000
-0.290791 0.000149 0.020831 0.022542 36 60 10.000000 100.000000 0.000100 0.001000
-0.362496 0.000193 0.038177 0.009785 36 60 10.000000 100.000000 0.000100 0.001000
-0.332047 0.000176 0.016519 0.013660 36 60 10.000000 100.000000 0.000100 0.001000
-0.398093 0.000518 0.058898 0.061284 36 60 10.000000 100.000000 0.000100 0.001000
-0.224112 0.000265 0.039215 0.046415 36 60 10.000000 100.000000 0.000100 0.001000
-0.230126 0.000195 0.013165 0.006083 36 60 10.000000 100.000000 0.000100 0.001000
-0.451782 0.000377 0.019231 0.006196 36 60 10.000000 100.000000 0.000100 0.001000
-0.286715 0.000490 0.020414 0.025741 36 60 10.000000 100.000000 0.000100 0.001000
-0.411390 0.000245 0.012966 0.005469 36 60 10.000000 100.000000 0.000100 0.001000
-0.244831 0.000169 0.013894 0.006278 36 60 10.000000 100.000000 0.000100 0.001000
-0.249238 0.000093 0.014672 0.005624 36 60 10.000000 100.000000 0.000100 0.001000
-0.198928 0.000510 0.024177 0.012164 36 60 10.000000 100.000000 0.000100 0.001000
-0.471065 0.000425 0.016833 0.008234 36 60 10.000000 100.000000 0.000100 0.001000
-0.296320 0.000245 0.023194 0.019301 36 60 10.000000 100.000000 0.000100 0.001000
-0.430073 0.000383 0.019329 0.006658 36 60 10.000000 100.000000 0.000100 0.001000
-0.244533 0.000179 0.019380 0.012299 36 60 10.000000 100.000000 0.000100 0.001000
-0.268241 0.000288 0.018568 0.006078 36 60 10.000000 100.000000 0.000100 0.001000
-0.283410 0.000286 0.026696 0.013112 36 60 10.000000 100.000000 0.000100 0.001000
-0.280798 0.000263 0.014287 0.014565 36 60 10.000000 100.000000 0.000100 0.001000
-0.149657 0.000102 0.011473 0.003802 36 60 10.000000 100.000000 0.000100 0.001000
-0.265721 0.000247 0.033554 0.014614 36 60 10.000000 100.000000 0.000100 0.001000
-0.595071 0.000185 0.028793 0.021430 36 60 10.000000 100.000000 0.000100 0.001000
-0.354784 0.000176 0.019368 0.017325 36 60 10.000000 100.000000 0.000100 0.001000
-0.309362 0.000128 0.016245 0.008982 36 60 10.000000 100.000000 0.000100 0.001000
-0.364103 0.000959 0.034094 0.035160 36 60 10.000000 100.000000 0.000100 0.001000
-0.470465 0.000413 0.056930 0.041793 36 60 10.000000 100.000000 0.000100 0.001000
-0.341794 0.000256 0.021258 0.017412 36 60 10.000000 100.000000 0.000100 0.001000
-0.310231 0.000142 0.017028 0.009538 36 60 10.000000 100.000000 0.000100 0.001000
-0.188102 0.000798 0.013200 0.006756 36 60 10.000000 100.000000 0.000100 0.001000
-0.228786 0.000132 0.014582 0.008831 36 60 10.000000 100.000000 0.000100 0.001000
-0.278162 0.000152 0.026082 0.031069 36 60 10.000000 100.000000 0.000100 0.001000
-0.306623 0.000389 0.017711 0.007073 36 60 10.000000 100.000000 0.000100 0.001000
-0.329845 0.000121 0.011901 0.004817 36 60 10.000000 100.000000 0.000100 0.001000
-0.176258 0.000166 0.021083 0.012012 36 60 10.000000 100.000000 0.000100 0.001000
-0.396280 0.000346 0.015347 0.004554 36 60 10.000000 100.000000 0.000100 0.001000
-0.223566 0.000263 0.033112 0.016407 36 60 10.000000 100.000000 0.000100 0.001000
