#n  real_time  lyapunov_exponential
0  0.000000 -inf
1  0.002500 -0.005335654485
2  0.005000 -0.007345760966
3  0.007500 -0.010555549928
4  0.010000 -0.014526523578
5  0.012500 -0.019292125417
6  0.015000 -0.024796554923
7  0.017500 -0.031040466942
8  0.020000 -0.038017244576
9  0.022500 -0.045745223744
10  0.025000 -0.054217366242
11  0.027500 -0.063449671507
12  0.030000 -0.073447673793
13  0.032500 -0.084200037687
14  0.035000 -0.095721031804
15  0.037500 -0.107995527325
16  0.040000 -0.121035630919
17  0.042500 -0.134827953825
18  0.045000 -0.149331887738
19  0.047500 -0.164537568871
20  0.050000 -0.180415507572
21  0.052500 -0.196889241225
22  0.055000 -0.213928564036
23  0.057500 -0.231395061984
24  0.060000 -0.249158229677
25  0.062500 -0.267081791544
26  0.065000 -0.284947936334
27  0.067500 -0.302553032083
28  0.070000 -0.319632948357
29  0.072500 -0.335965797892
30  0.075000 -0.351310309146
31  0.077500 -0.365460969739
32  0.080000 -0.378249575102
33  0.082500 -0.389544697946
34  0.085000 -0.399312665344
35  0.087500 -0.407522187565
36  0.090000 -0.414214162865
37  0.092500 -0.419460336984
38  0.095000 -0.423346920250
39  0.097500 -0.425979980696
40  0.100000 -0.427475022316
41  0.102500 -0.427931618598
42  0.105000 -0.427475580085
43  0.107500 -0.426208949121
44  0.110000 -0.424238272774
45  0.112500 -0.421654946370
46  0.115000 -0.418542507459
47  0.117500 -0.414992384344
48  0.120000 -0.411072515220
49  0.122500 -0.406864115457
50  0.125000 -0.402415494689
51  0.127500 -0.397797570052
52  0.130000 -0.393059933343
53  0.132500 -0.388245883973
54  0.135000 -0.383403778720
55  0.137500 -0.378570863881
56  0.140000 -0.373791359979
57  0.142500 -0.369090017469
58  0.145000 -0.364504245546
59  0.147500 -0.360066767402
60  0.150000 -0.355794616712
61  0.152500 -0.351714274913
62  0.155000 -0.347853218931
63  0.157500 -0.344227321147
64  0.160000 -0.340852022072
65  0.162500 -0.337741332046
66  0.165000 -0.334914621609
67  0.167500 -0.332380262702
68  0.170000 -0.330150329900
69  0.172500 -0.328229550977
70  0.175000 -0.326628668734
