x[12] y[12]
0.000000000000 0.000000000000
2.000000000000 2.000000000000
1.999999999995 1.999999999995
1.999999999943 1.999999999943
1.999999999712 1.999999999712
1.999999999012 1.999999999012
1.999999997342 1.999999997342
1.999999993924 1.999999993923
1.999999987647 1.999999987644
1.999999977006 1.999999977000
1.999999960048 1.999999960036
1.999999934315 1.999999934289
1.999999896787 1.999999896739
1.999999843834 1.999999843748
1.999999771162 1.999999771015
1.999999673764 1.999999673523
1.999999545877 1.999999545494
1.999999380932 1.999999380340
1.999999171514 1.999999170623
1.999998909324 1.999998908013
1.999998585138 1.999998583249
1.999998188776 1.999998186104
1.999997709068 1.999997705351
1.999997133826 1.999997128732
1.999996449817 1.999996442935
1.999995642744 1.999995633562
1.999994697220 1.999994685114
1.999993596759 1.999993580969
1.999992323755 1.999992303367
1.999990859481 1.999990833401
1.999989184075 1.999989151004
1.999987276543 1.999987234948
1.999985114758 1.999985062839
1.999982675462 1.999982611119
1.999979934277 1.999979855074
1.999976865716 1.999976768837
1.999973443197 1.999973325406
1.999969639062 1.999969496656
1.999965424602 1.999965253357
1.999960770078 1.999960565201
1.999955644754 1.999955400824
1.999950016930 1.999949727835
1.999943853976 1.999943512855
1.999937122375 1.999936721544
1.999929787763 1.999929318649
1.999921814979 1.999921268043
1.999913168112 1.999912532769
1.999903810555 1.999903075094
1.999893705061 1.999892856561
1.999882813800 1.999881838038
1.999871098427 1.999869979784
1.999858520137 1.999857241508
1.999845039741 1.999843582430
1.999830617732 1.999828961350
1.999815214356 1.999813336716
1.999798789688 1.999796666697
1.999781303709 1.999778909255
1.999762716382 1.999760022221
1.999742987738 1.999739963373
1.999722077950 1.999718690517
1.999699947421 1.999696161566
1.999676556872 1.999672334624
1.999651867420 1.999647168070
1.999625840673 1.999620620646
1.999598438811 1.999592651539
1.999569624680 1.999563220474
1.999539361878 1.999532287797
1.999507614845 1.999499814569
1.999474348952 1.999465762652
1.999439530591 1.999430094801
1.999403127262 1.999392774750
1.999365107665 1.999353767307
1.999325441782 1.999313038440
1.999284100971 1.999270555364
1.999241058047 1.999226286634
1.999196287367 1.999180202230
1.999149764915 1.999132273643
1.999101468382 1.999082473959
1.999051377247 1.999030777947
1.998999472853 1.998977162137
1.998945738485 1.998921604903
1.998890159441 1.998864086541
1.998832723102 1.998804589345
1.998773419004 1.998743097683
1.998712238898 1.998679598067
1.998649176817 1.998614079222
1.998584229129 1.998546532157
1.998517394598 1.998476950223
1.998448674432 1.998405329178
1.998378072333 1.998331667241
1.998305594543 1.998255965149
1.998231249880 1.998178226208
1.998155049779 1.998098456337
1.998077008322 1.998016664112
1.997997142264 1.997932860811
1.997915471063 1.997847060440
1.997832016892 1.997759279774
1.997746804658 1.997669538376
1.997659862009 1.997577858626
1.997571219341 1.997484265737
1.997480909797 1.997388787768
1.997388969264 1.997291455638
1.997295436361 1.997192303124
1.997200352427 1.997091366867
1.997103761498 1.996988686366
1.997005710288 1.996884303969
1.996906248153 1.996778264856
1.996805427062 1.996670617025
1.996703301554 1.996561411265
1.996599928694 1.996450701129
1.996495368024 1.996338542898
1.996389681508 1.996224995548
1.996282933473 1.996110120700
1.996175190543 1.995993982577
1.996066521574 1.995876647950
1.995956997575 1.995758186080
1.995846691632 1.995638668656
1.995735678825 1.995518169727
1.995624036141 1.995396765632
1.995511842381 1.995274534924
1.995399178064 1.995151558289
1.995286125328 1.995027918460
1.995172767825 1.994903700129
1.995059190612 1.994778989856
1.994945480042 1.994653875968
1.994831723647 1.994528448457
1.994718010019 1.994402798882
1.994604428690 1.994277020252
1.994491070006 1.994151206919
1.994378025001 1.994025454461
1.994265385265 1.993899859562
1.994153242812 1.993774519893
1.994041689948 1.993649533986
1.993930819130 1.993525001103
1.993820722829 1.993401021114
1.993711493391 1.993277694357
1.993603222897 1.993155121510
1.993496003015 1.993033403447
1.993389924864 1.992912641109
1.993285078863 1.992792935357
1.993181554590 1.992674386835
1.993079440639 1.992557095826
1.992978824473 1.992441162110
1.992879792280 1.992326684820
1.992782428831 1.992213762297
1.992686817334 1.992102491948
1.992593039298 1.991992970099
1.992501174388 1.991885291849
1.992411300287 1.991779550934
1.992323492561 1.991675839573
1.992237824524 1.991574248334
1.992154367102 1.991474865991
1.992073188707 1.991377779379
1.991994355111 1.991283073264
1.991917929315 1.991190830201
1.991843971437 1.991101130398
1.991772538588 1.991014051591
1.991703684761 1.990929668907
1.991637460723 1.990848054739
1.991573913906 1.990769278623
1.991513088309 1.990693407119
1.991455024399 1.990620503686
1.991399759021 1.990550628574
1.991347325310 1.990483838713
1.991297752611 1.990420187604
1.991251066400 1.990359725215
1.991207288216 1.990302497888
1.991166435593 1.990248548241
1.991128522004 1.990197915081
1.991093556803 1.990150633318
1.991061545181 1.990106733887
1.991032488123 1.990066243671
1.991006382375 1.990029185437
1.990983220413 1.989995577767
1.990962990422 1.989965435004
1.990945676281 1.989938767196
1.990931257552 1.989915580054
1.990919709482 1.989895874904
1.990911003003 1.989879648662
1.990905104748 1.989866893794
1.990901977063 1.989857598304
1.990901578039 1.989851745709
