
-0.312358 0.000066 0.010368 0.003783 36 60 10.000000 1000.000000 0.001000 0.100000
-0.297346 0.000078 0.012252 0.003450 36 60 10.000000 1000.000000 0.001000 0.100000
-0.366752 0.000083 0.015749 0.006256 36 60 10.000000 1000.000000 0.001000 0.100000
-0.278057 0.000088 0.008690 0.003175 36 60 10.000000 1000.000000 0.001000 0.100000
-0.223211 0.000080 0.010175 0.004098 36 60 10.000000 1000.000000 0.001000 0.100000
-0.658352 58537552049397424468882829487686867415139440199065159490773817669713920.000000 3960380987778265588260137850568422461999432576055891686680083873545584640.000000 2662533290905211716283961658066565913199084734155607328590553132698697728.000000 36 60 10.000000 1000.000000 0.001000 0.100000
-0.260453 0.000095 0.019609 0.003773 36 60 10.000000 1000.000000 0.001000 0.100000
-0.378193 0.000079 0.014124 0.005128 36 60 10.000000 1000.000000 0.001000 0.100000
-0.393241 0.000084 0.012764 0.004609 36 60 10.000000 1000.000000 0.001000 0.100000
-0.501512 0.000058 0.007987 0.002542 36 60 10.000000 1000.000000 0.001000 0.100000
-0.272397 0.000060 0.009785 0.004336 36 60 10.000000 1000.000000 0.001000 0.100000
-0.413368 0.000078 0.011204 0.005139 36 60 10.000000 1000.000000 0.001000 0.100000
-0.270775 10105882722342046175138599956637498475353044686105257482019244326626099347030004202035321073827840.000000 24385218386304447544098344287992209522720214558452936799352953684775942913695286508315442859976163328.000000 52736905067869289917542778187869940046812826409081065655305567316833357792613411331652849479977009152.000000 36 60 10.000000 1000.000000 0.001000 0.100000
-0.458333 0.000114 0.008271 0.004814 36 60 10.000000 1000.000000 0.001000 0.100000
-0.342414 0.000089 0.010535 0.005941 36 60 10.000000 1000.000000 0.001000 0.100000
-0.229004 0.000094 0.010903 0.003725 36 60 10.000000 1000.000000 0.001000 0.100000
-0.325133 0.000079 0.012310 0.005270 36 60 10.000000 1000.000000 0.001000 0.100000
-0.280581 0.000083 0.007781 0.004073 36 60 10.000000 1000.000000 0.001000 0.100000
-0.262590 0.000065 0.011117 0.004135 36 60 10.000000 1000.000000 0.001000 0.100000
-0.291338 0.000062 0.007537 0.003545 36 60 10.000000 1000.000000 0.001000 0.100000
-0.189818 331830397193509903794176.000000 1240589212486590862983168.000000 1.000000 36 60 10.000000 1000.000000 0.001000 0.100000
-0.268314 0.000062 0.012471 0.004396 36 60 10.000000 1000.000000 0.001000 0.100000
-0.643117 0.000068 0.007178 0.002630 36 60 10.000000 1000.000000 0.001000 0.100000
-0.217273 0.000059 0.010764 0.004180 36 60 10.000000 1000.000000 0.001000 0.100000
-0.517809 0.000067 0.010609 0.003674 36 60 10.000000 1000.000000 0.001000 0.100000
-0.259191 4877778416326902925237250799381315857900675423142936576.000000 764947474304652206645696264793165577160062179406249984.000000 1.000000 36 60 10.000000 1000.000000 0.001000 0.100000
-0.377013 0.000071 0.008273 0.003248 36 60 10.000000 1000.000000 0.001000 0.100000
-0.268520 0.000071 0.008869 0.005427 36 60 10.000000 1000.000000 0.001000 0.100000
-0.394564 0.000073 0.009603 0.002302 36 60 10.000000 1000.000000 0.001000 0.100000
-0.177044 0.000077 0.011209 0.003899 36 60 10.000000 1000.000000 0.001000 0.100000
-0.226121 0.000086 0.012373 0.003756 36 60 10.000000 1000.000000 0.001000 0.100000
-0.564367 0.000069 0.011191 0.006318 36 60 10.000000 1000.000000 0.001000 0.100000
-0.424374 0.000082 0.010552 0.002974 36 60 10.000000 1000.000000 0.001000 0.100000
-0.413049 0.000090 0.009891 0.002790 36 60 10.000000 1000.000000 0.001000 0.100000
-0.500530 0.000129 0.008777 0.003105 36 60 10.000000 1000.000000 0.001000 0.100000
-0.140486 0.000069 0.010127 0.003076 36 60 10.000000 1000.000000 0.001000 0.100000
-0.211168 0.000080 0.011576 0.003616 36 60 10.000000 1000.000000 0.001000 0.100000
-0.284155 0.000085 0.014451 0.005210 36 60 10.000000 1000.000000 0.001000 0.100000
-0.334602 0.000066 0.008876 0.003492 36 60 10.000000 1000.000000 0.001000 0.100000
-0.206038 0.000076 0.010591 0.004770 36 60 10.000000 1000.000000 0.001000 0.100000
-0.218873 0.000124 0.014223 0.004484 36 60 10.000000 1000.000000 0.001000 0.100000
-0.218468 653661345963695550261709015328908595390304613655238674102694559858113700361960161280.000000 531925913191322377929143262573700745961869062040883882369237163329635350772908841500672.000000 187359124012222686124370263584175475723770981094706178479134334639984721322795065147392.000000 36 60 10.000000 1000.000000 0.001000 0.100000
-0.311060 0.000054 0.008199 0.004211 36 60 10.000000 1000.000000 0.001000 0.100000
-0.393365 0.000068 0.012032 0.003390 36 60 10.000000 1000.000000 0.001000 0.100000
-0.399630 0.000068 0.012230 0.004961 36 60 10.000000 1000.000000 0.001000 0.100000
-0.527797 0.000107 0.010992 0.004119 36 60 10.000000 1000.000000 0.001000 0.100000
-0.311706 0.000076 0.009481 0.004228 36 60 10.000000 1000.000000 0.001000 0.100000
-0.363467 0.000064 0.009095 0.003437 36 60 10.000000 1000.000000 0.001000 0.100000
-0.436932 0.000086 0.011289 0.004908 36 60 10.000000 1000.000000 0.001000 0.100000
-0.325975 0.000094 0.010007 0.004269 36 60 10.000000 1000.000000 0.001000 0.100000
-0.298142 0.000070 0.009542 0.003594 36 60 10.000000 1000.000000 0.001000 0.100000
-0.276720 0.000055 0.010703 0.005297 36 60 10.000000 1000.000000 0.001000 0.100000
-0.339943 0.000070 0.007434 0.003749 36 60 10.000000 1000.000000 0.001000 0.100000
-0.193524 0.000189 0.026901 0.007733 36 60 10.000000 1000.000000 0.001000 0.100000
-0.456943 0.000091 0.010372 0.003862 36 60 10.000000 1000.000000 0.001000 0.100000
-0.586199 0.000093 0.008639 0.003378 36 60 10.000000 1000.000000 0.001000 0.100000
-0.322036 0.000059 0.009051 0.002775 36 60 10.000000 1000.000000 0.001000 0.100000
-0.343271 0.000128 0.009574 0.005229 36 60 10.000000 1000.000000 0.001000 0.100000
-0.221242 0.000077 0.008839 0.003772 36 60 10.000000 1000.000000 0.001000 0.100000
-0.286358 0.000069 0.008976 0.003677 36 60 10.000000 1000.000000 0.001000 0.100000
-0.396996 0.000060 0.007542 0.003903 36 60 10.000000 1000.000000 0.001000 0.100000
