#n  real_time  lyapunov_exponential
0  0.000000 -inf
1  0.002500 -0.039741667968
2  0.005000 -0.055693135836
3  0.007500 -0.079740428479
4  0.010000 -0.110013411458
5  0.012500 -0.146148153150
6  0.015000 -0.187939168365
7  0.017500 -0.234972790846
8  0.020000 -0.286193827672
9  0.022500 -0.339416627787
10  0.025000 -0.390829354781
11  0.027500 -0.435688547996
12  0.030000 -0.470157605353
13  0.032500 -0.493036498755
14  0.035000 -0.505469417198
15  0.037500 -0.509565407864
16  0.040000 -0.507564848547
17  0.042500 -0.501381173187
18  0.045000 -0.492586749348
19  0.047500 -0.482393954296
20  0.050000 -0.471742997764
21  0.052500 -0.461332413920
22  0.055000 -0.451721716697
23  0.057500 -0.443297740432
24  0.060000 -0.436380810641
25  0.062500 -0.431165702563
26  0.065000 -0.427776480345
27  0.067500 -0.426265615320
28  0.070000 -0.426604963362
29  0.072500 -0.428715013453
30  0.075000 -0.432422565906
31  0.077500 -0.437469613483
32  0.080000 -0.443536971851
33  0.082500 -0.450249579502
34  0.085000 -0.457211646563
35  0.087500 -0.464070226421
36  0.090000 -0.470518308710
37  0.092500 -0.476305605201
38  0.095000 -0.481274164883
39  0.097500 -0.485349387039
40  0.100000 -0.488504814014
41  0.102500 -0.490768893099
42  0.105000 -0.492203036330
43  0.107500 -0.492897939102
44  0.110000 -0.492944961874
45  0.112500 -0.492464735304
46  0.115000 -0.491582484731
47  0.117500 -0.490420591481
48  0.120000 -0.489130574580
49  0.122500 -0.487836891869
50  0.125000 -0.486694548480
51  0.127500 -0.485841090947
52  0.130000 -0.485422508176
53  0.132500 -0.485601034146
54  0.135000 -0.486522103435
55  0.137500 -0.488324388501
56  0.140000 -0.491147900195
57  0.142500 -0.495104164481
58  0.145000 -0.500247598033
59  0.147500 -0.506554969172
60  0.150000 -0.513912829606
61  0.152500 -0.522018879224
62  0.155000 -0.530396498341
63  0.157500 -0.538487250360
64  0.160000 -0.545770488109
65  0.162500 -0.551898159173
66  0.165000 -0.556714669176
67  0.167500 -0.560255217231
68  0.170000 -0.562628513963
69  0.172500 -0.563991110662
70  0.175000 -0.564537891537
71  0.177500 -0.564452736279
72  0.180000 -0.563924601444
73  0.182500 -0.563125097830
74  0.185000 -0.562210503625
75  0.187500 -0.561332444260
76  0.190000 -0.560612424580
77  0.192500 -0.560165096803
78  0.195000 -0.560114315801
79  0.197500 -0.560543835291
80  0.200000 -0.561537248400
81  0.202500 -0.563154522331
82  0.205000 -0.565418624640
83  0.207500 -0.568350695562
84  0.210000 -0.571928349405
85  0.212500 -0.576099252781
86  0.215000 -0.580769090325
87  0.217500 -0.585807492948
88  0.220000 -0.591053388755
89  0.222500 -0.596339362431
90  0.225000 -0.601498202710
91  0.227500 -0.606390631046
92  0.230000 -0.610928207897
93  0.232500 -0.615049280378
94  0.235000 -0.618728012816
95  0.237500 -0.621951750048
96  0.240000 -0.624732157792
97  0.242500 -0.627112795872
98  0.245000 -0.629137042939
99  0.247500 -0.630859003544
100  0.250000 -0.632329071455
101  0.252500 -0.633617377877
102  0.255000 -0.634794562556
103  0.257500 -0.635931653916
104  0.260000 -0.637114444674
105  0.262500 -0.638426985615
106  0.265000 -0.639952992282
107  0.267500 -0.641784544100
108  0.270000 -0.644009746914
109  0.272500 -0.646715644898
110  0.275000 -0.649993903047
111  0.277500 -0.653913135586
112  0.280000 -0.658527875152
113  0.282500 -0.663806985983
114  0.285000 -0.669655983205
115  0.287500 -0.675852502047
116  0.290000 -0.682097981745
117  0.292500 -0.688047183975
118  0.295000 -0.693432454025
119  0.297500 -0.698117316810
120  0.300000 -0.702063403650
121  0.302500 -0.705321669113
122  0.305000 -0.707987151103
123  0.307500 -0.710165010682
124  0.310000 -0.711973260218
125  0.312500 -0.713530380305
126  0.315000 -0.714957516389
